id|title|answer|url
 PSP01006|¿En qué casos el Defensor de Familia del ICBF debe efectuar todo un proceso que requiere de un trámite para otorgar el permiso de salida del país de un niño, niña o adolescente?|a)- En el evento en que el niño carezca de representante legal. b)- Se desconozca el paradero del padre que debe dar el permiso. c)- El padre no se encuentre en condiciones de otorgarlo como por ejemplo, por presentar condiciones de discapacidad que se lo impidan, por enfermedad psiquiátrica, entre otras. |https://www.icbf.gov.co/en-que-casos-el-defensor-de-familia-del-icbf-debe-efectuar-todo-un-proceso-que-requiere-de-un
 PSP01008|¿Qué trámite debe seguir el Defensor de Familia para dar el permiso de salida del país cuando el niño carezca de representante legal, se desconozca el paradero de uno de sus padres o alguno de ellos no se encuentre en condiciones de otorgarlo?|El Defensor de Familia ordenará citar a los padres o al representante legal del niño. Si dentro de los cinco (5) días hábiles siguientes a la comunicación legal de la citación ninguno de los convocados se opone a otorgar el permiso, el Defensor de Familia solicitará las pruebas que estime necesarias y decidirá sobre el permiso solicitado. |https://www.icbf.gov.co/que-tramite-debe-seguir-el-defensor-de-familia-para-dar-el-permiso-de-salida-del-pais-cuando-el-nino
 PSP01012|Desconozco el paradero de la madre de mi hijo, necesito salir del país con él, ¿qué puedo hacer para obtener el permiso?|Acudir al Centro Zonal del ICBF más cercano al lugar de residencia del niño, y presentar la solicitud ante el Defensor de Familia, en la cual deberá señalar los motivos del viaje y el tiempo de permanencia del niño en el exterior. Con ella deberá adjuntar el registro civil de nacimiento y las pruebas que fundamenten la solicitud. |https://www.icbf.gov.co/desconozco-el-paradero-de-la-madre-de-mi-hijo-necesito-salir-del-pais-con-el-que-puedo-hacer-para
 PSP01014|Requiero salir del país con mi hijo, pero el otro progenitor no desea brindar el permiso, pese a que no cumple con sus obligaciones, ¿qué puedo hacer?|Independientemente de que alguno de los progenitores cumpla o no con sus obligaciones, se debe contar con su permiso para que el menor de edad pueda salir del país. En caso de que el otro progenitor no quiera dar el permiso para la salida del país, usted deberá interponer la correspondiente demanda ante Juzgado de Familia. |https://www.icbf.gov.co/requiero-salir-del-pais-con-mi-hijo-pero-el-otro-progenitor-no-desea-brindar-el-permiso-pese-que-no
 PSP01017|El padre de mi hijo le otorgó el permiso de salida del país de forma permanente ante notaria, ¿cada vez que mi hijo viaje al exterior debo realizar nuevamente este trámite?|No, si existe escritura pública únicamente deberá solicitar una constancia de vigencia en la misma Notaria y presentarla ante la autoridad de migración que la requiera. |https://www.icbf.gov.co/el-padre-de-mi-hijo-le-otorgo-el-permiso-de-salida-del-pais-de-forma-permanente-ante-notaria-cada
 PSP01019|Tengo la custodia de mi hijo menor de edad, ¿requiero el permiso de su padre para que salga del país?|Sí, sin importar que el padre o madre con el que vaya a salir del país el niño(a) tenga la custodia, se requiere el respectivo permiso por parte del progenitor que no va a viajar. Dicho documento debe estar autenticado ante notario o autoridad consular, de otorgarse de mutuo acuerdo. |https://www.icbf.gov.co/tengo-la-custodia-de-mi-hijo-menor-de-edad-requiero-el-permiso-de-su-padre-para-que-salga-del-pais
 PSP01022|¿Qué puedo hacer para impedir que mi hijo menor de edad salga del país sin mi permiso?|El padre o madre puede radicar un impedimento de salida del país de su hija(o), informando los motivos de su decisión, anexando copia de su cedula de ciudadanía y la del registro civil del menor de edad; así como los datos completos de su ubicación, residencia o lugar de trabajo. Dicha solicitud puede ser radicada en la Unidad Administrativa Especial de Migración Colombia, cuyos datos de ubicación y horarios de atención pueden ser consultados en la página web: http://www.migracioncolombia.gov.co/. |https://www.icbf.gov.co/que-puedo-hacer-para-impedir-que-mi-hijo-menor-de-edad-salga-del-pais-sin-mi-permiso
 PSP01026|¿Si otorgado el permiso para la salida del país de mi hijo, me encuentro preocupado por su bienestar puesto que he tenido indicios de la vulneración de sus derechos en el país donde se encuentra, puedo solicitar que regrese a Colombia con anterioridad al |Sí, en cualquier momento se podrá adelantar la acción tendiente a la verificación de las condiciones del menor de edad en el extranjero, mediante solicitud de restablecimiento internacional de derechos, y de acuerdo con el resultado de esta constatación se procederá a tomar las medidas a que haya lugar. |https://www.icbf.gov.co/si-otorgado-el-permiso-para-la-salida-del-pais-de-mi-hijo-me-encuentro-preocupado-por-su-bienestar
 REP01001|Quiero saber cuánto es el plazo que tengo para realizar el reconocimiento de la paternidad ya que no quiero tener implicaciones legales|La ley señala que los padres deben realizar el registro de todo niño(a) dentro de los treinta (30) días siguientes a su nacimiento. No obstante el reconocimiento de la paternidad se puede efectuar en cualquier momento, siempre y cuando el niño (a) no esté reconocido por otro padre o madre, toda vez que en ese caso, se debe iniciar una impugnación de paternidad. |https://www.icbf.gov.co/quiero-saber-cuanto-es-el-plazo-que-tengo-para-realizar-el-reconocimiento-de-la-paternidad-ya-que-no
 REP01002|¿Cómo puedo reconocer legalmente a mi hijo para que lleve mi apellido? |Usted puede hacer la manifestación voluntaria de darle sus apellidos al niño, esto es reconocerlo legalmente como su hijo, de las siguientes formas: 1. En el acta de nacimiento, firmándola por quien reconoce, en la oficina en donde se registró al niño. 2. Por escritura pública, en cualquier notaria, adjuntando el registro civil de nacimiento. 3. Por testamento. 4. Ante un juez de familia. 5. Ante un Juez de Paz. 6. Ante el Defensor de Familia del ICBF. |https://www.icbf.gov.co/como-puedo-reconocer-legalmente-mi-hijo-para-que-lleve-mi-apellido
 REP01003|¿Cuál es el procedimiento para iniciar un proceso de reconocimiento voluntario de paternidad ante el ICBF? |El Defensor de Familia cita a las personas involucradas, con el fin de promover un reconocimiento voluntario del niño, niña o adolescente. Si el padre acepta el reconocimiento se levanta un acta y el Defensor de Familia la remitirá a la Notaria o Registraduría respectiva, para la inscripción del reconocimiento en el registro civil de nacimiento. En el evento que el presunto padre no acepte el reconocimiento voluntario, el Defensor de Familia iniciará el proceso de Investigación de la Paternidad. No obstante, si en el transcurso de la diligencia de reconocimiento el presunto padre solicita la prueba de ADN, el Defensor de Familia podrá ordenarla. Una vez recibidos los resultados donde se certifica la paternidad, si el padre los acepta, se levantará acta y ordenará la inscripción en el registro civil, pero si el padre no acepta el resultado, el Defensor de Familia en representación de los intereses del menor de edad podrá presentar la demanda de investigación de la paternidad. |https://www.icbf.gov.co/cual-es-el-procedimiento-para-iniciar-un-proceso-de-reconocimiento-voluntario-de-paternidad-ante-el
 REP01004|Soy menor de edad ¿puedo reconocer a mi hijo?|Sí, el proceso de reconocimiento voluntario de su hijo, teniendo en cuenta que usted es menor de edad, se debe iniciar a través de sus padres o de quien ejerza su representación legal. |https://www.icbf.gov.co/soy-menor-de-edad-puedo-reconocer-mi-hijo
 REP01005|Voy a reconocer voluntariamente a mi hijo, ¿la madre se puede negar?|Sí, pues al efectuar el reconocimiento voluntario de paternidad, el funcionario que adelanta el trámite deberá comunicar a la madre, por ser la representante legal del niño, para que acepte o no este hecho. |https://www.icbf.gov.co/voy-reconocer-voluntariamente-mi-hijo-la-madre-se-puede-negar
 REP01008|¿Qué tan precisa es la prueba de ADN?|Esta prueba determina si el presunto padre o la presunta madre son los padres biológicos o no de un niño, niña o adolescente en un 99.99%. |https://www.icbf.gov.co/que-tan-precisa-es-la-prueba-de-adn
 REP01009|¿Se puede hacer la prueba de ADN si algunas de las partes vive en el exterior?|Sí, para realizar el procedimiento es necesario conocer el lugar y la dirección exacta de residencia del presunto padre o madre que se encuentra en el exterior. La autoridad competente que lleva el proceso adelantará el trámite por intermedio del Ministerio de Relaciones Exteriores. |https://www.icbf.gov.co/se-puede-hacer-la-prueba-de-adn-si-algunas-de-las-partes-vive-en-el-exterior
 REP01011|¿Qué sucede si la prueba biológica de ADN determinó que soy el padre biológico del niño, pero él no se parece físicamente a mí? |Las características físicas de las personas no determinan en ningún caso la filiación, si ya se realizó una prueba genética y el resultado de ésta fue positivo, usted es el padre biológico de ese niño. |https://www.icbf.gov.co/que-sucede-si-la-prueba-biologica-de-adn-determino-que-soy-el-padre-biologico-del-nino-pero-el-no-se
 REP01012|¿Se puede realizar la prueba de ADN al niño que está por nacer?|Sí, la prueba biológica de ADN se puede realizar durante la etapa de gestación, pero es un procedimiento de alto riesgo, por ello se realiza únicamente bajo requerimientos muy precisos y con autorización de un médico. |https://www.icbf.gov.co/se-puede-realizar-la-prueba-de-adn-al-nino-que-esta-por-nacer
 REP01006|¿Qué sucede si la madre se niega a aceptar el reconocimiento voluntario que hace el padre?|En esta situación el funcionario que conozca del caso debe remitir un informe al Centro Zonal del ICBF más cercano al lugar donde se encuentre el niño, niña o adolescente, con el fin de que el Defensor de Familia verifique sí con la decisión se están vulnerando los derechos fundamentales del menor de edad y adelante las acciones legales y/o administrativas acertadas para garantizar su derecho a una identidad. Igualmente, el interesado podrá acudir a las instancias judiciales con el fin de establecer la filiación que corresponda. |https://www.icbf.gov.co/que-sucede-si-la-madre-se-niega-aceptar-el-reconocimiento-voluntario-que-hace-el-padre
 REP01007|¿Qué es la prueba de ADN?|Es el procedimiento que permite determinar, a través del análisis del ADN, quién es el padre o la madre biológica de un niño, niña o adolescente. Se hace a través del estudio de información genética que es transmitida por el padre y la madre a su hijo o hija, dicha información está contenida en la sangre u otro tipo de células. La prueba la realizan expertos en un laboratorio de genética acreditado y certificado por el ICBF. |https://www.icbf.gov.co/que-es-la-prueba-de-adn
 REP01010|¿Qué sucede cuando la prueba de ADN determina que una persona no es el padre biológico del niño, pero el niño o niña presenta características físicas casi iguales a las de dicha persona?|En algunos grupos humanos los rasgos corporales pueden llevar a parecidos físicos dentro de los individuos de una misma población; sin embargo, si ya se realizó una prueba genética y el resultado de ésta fue negativo, no existe ninguna probabilidad de que esa persona sea el padre biológico de ese niño. |https://www.icbf.gov.co/que-sucede-cuando-la-prueba-de-adn-determina-que-una-persona-no-es-el-padre-biologico-del-nino-pero
 REP01014|¿Después de haber reconocido a un niño como mi hijo puedo revocar este reconocimiento de paternidad?|No es posible hacerlo, dado que el reconocimiento voluntario de paternidad es irrevocable. |https://www.icbf.gov.co/despues-de-haber-reconocido-un-nino-como-mi-hijo-puedo-revocar-este-reconocimiento-de-paternidad
 REP01015|¿Puedo reconocer al hijo de mi compañera permanente o esposa, aunque el niño esté registrado con los apellidos del padre biológico?|No es posible hacerlo, dado que el niño cuenta con una paternidad ya definida. Por esta razón, la única manera legal es que el padre biológico consienta la adopción. |https://www.icbf.gov.co/puedo-reconocer-al-hijo-de-mi-companera-permanente-o-esposa-aunque-el-nino-este-registrado-con-los
 REP01016|¿Puedo reconocer al hijo de mi esposa que cuenta solo con los apellidos de ella?|No es posible hacerlo, dado que en Colombia la única forma de establecer una filiación entre personas que no la tengan por naturaleza es la Adopción, para ello deberá iniciar un proceso de adopción por consentimiento ante el ICBF. |https://www.icbf.gov.co/puedo-reconocer-al-hijo-de-mi-esposa-que-cuenta-solo-con-los-apellidos-de-ella
 REP01017|¿Puedo reconocer a un niño hijo de un familiar como mi hijo?|No, solo se puede reconocer a un niño bajo la convicción de que es su hijo biológico, dado que hacer inscribir a un niño como su hijo teniendo conocimiento de que no lo es, puede constituir un delito. Ante esta situación, lo indicado es iniciar un proceso de adopción por consentimiento ante el ICBF. |https://www.icbf.gov.co/puedo-reconocer-un-nino-hijo-de-un-familiar-como-mi-hijo
 REP01018|¿Puedo reconocer a un niño hijo de un familiar como mi hijo, para afiliarlo al sistema social en salud?|No, solo se puede reconocer a un niño bajo la convicción de que es su hijo biológico, es la única razón para realizar el proceso de reconocimiento voluntario de paternidad o en su defecto el de investigación de la paternidad. |https://www.icbf.gov.co/puedo-reconocer-un-nino-hijo-de-un-familiar-como-mi-hijo-para-afiliarlo-al-sistema-social-en-salud
 REP01019|Tengo un hijo a quien su padre no lo ha reconocido legalmente, el padre me plantea que no es necesario ponerle el apellido ya que igual el me colaborará con los gastos del niño ¿esto es legal?|No, todo niño, niña o adolescente cuenta con el derecho a la identidad el cual va ligado al reconocimiento de la paternidad, así como al derecho a tener una familia consagrado en la Constitución Política. En este caso deberá acudir al Centro Zonal más cercano al lugar donde se encuentre el niño, niña o adolescente, con el fin de adelantar el trámite tendiente al reconocimiento legal de la paternidad o en su defecto el proceso de Investigación de la Paternidad. Es necesario tener en cuenta que únicamente con el reconocimiento legal surgen las obligaciones y derechos de ley en favor de los niños, niñas o adolescentes; los cuales están relacionados con el derecho a la identidad y a tener una familia, así como al reconocimiento de derechos sucesorales y pensionales, entre otros. |https://www.icbf.gov.co/tengo-un-hijo-quien-su-padre-no-lo-ha-reconocido-legalmente-el-padre-me-plantea-que-no-es-necesario
 REP01020|¿Cuáles son las implicaciones legales de realizar un reconocimiento voluntario de paternidad?|Se establece la filiación legal entre el padre y el hijo. A partir de este reconocimiento los padres adquieren obligaciones y derechos establecidos en la ley tales como la patria potestad, la obligación alimentaria, el deber de educar al hijo, los derechos sucesorales, el derecho a llevar los apellidos de sus padres y a adquirir la nacionalidad de ellos, entre otros. |https://www.icbf.gov.co/cuales-son-las-implicaciones-legales-de-realizar-un-reconocimiento-voluntario-de-paternidad
 REP01021|¿Se puede realizar el reconocimiento voluntario antes del nacimiento del niño?|Sí, es posible reconocer el niño que está por nacer, la ley lo permite mediante escritura pública, por testamento o por manifestación expresa y directa hecha ante un juez. |https://www.icbf.gov.co/se-puede-realizar-el-reconocimiento-voluntario-antes-del-nacimiento-del-nino
 REP01022|La madre de mi hija no permite que le coloque el apellido a la niña, pues indica que no le interesa porque tiene amplia capacidad económica para hacerse cargo de su manutención. ¿Qué debo hacer si desconozco en dónde está registrada? |Si usted tiene la certeza de la paternidad de la niña, es necesario que cite a la progenitora ante el Defensor de Familia del Centro Zonal más cercano a lugar donde se encuentre la menor de edad, con el fin de que se lleve a cabo el reconocimiento voluntario de la paternidad. De no lograrse dicho reconocimiento podrá solicitar al Defensor de Familia la prueba de ADN para que éste la ordene, o en su defecto podrá acudir directamente ante la instancia judicial para iniciar el proceso de filiación. Respecto del desconocimiento del lugar en donde se encuentra registrada la niña, podrá investigar en la Registraduría Nacional del Estado Civil o informarle esta situación al juez, para que le ordene a la madre allegar el registro civil de la niña o la información correspondiente. |https://www.icbf.gov.co/la-madre-de-mi-hija-no-permite-que-le-coloque-el-apellido-la-nina-pues-indica-que-no-le-interesa
 REP01024|¿Cuál es el trámite a adelantar para lograr el reconocimiento de la paternidad de mi hijo si desconozco el paradero del padre biológico?|Es necesario que usted acuda directamente ante la instancia judicial, mediante abogado o a través del Defensor de Familia, con el fin de llevar a cabo el proceso de Investigación de la Paternidad, para lo cual usted podrá manifestar bajo la gravedad del juramento que desconoce el paradero o ubicación del presunto padre. En éste proceso el Juez podrá decretar la prueba biológica de ADN con la familia extensa; o del mismo modo, hacer uso de otros medios probatorios con el fin de determinar la filiación del niño, niña o adolescente. |https://www.icbf.gov.co/cual-es-el-tramite-adelantar-para-lograr-el-reconocimiento-de-la-paternidad-de-mi-hijo-si-desconozco
 ALI01022|¿Si el niño, niña o adolescente es reconocido por su progenitor después de varios años, puedo solicitar retroactivo por el tiempo que no obtuvo alimentos?|No, por cuanto la obligación de brindar alimentos surge a partir del Reconocimiento de la Paternidad. |https://www.icbf.gov.co/si-el-nino-nina-o-adolescente-es-reconocido-por-su-progenitor-despues-de-varios-anos-puedo-0
 ALI01042|¿Si el padre perdió la patria potestad está obligado a pagar la cuota alimentaria?|Si, cuando los padres son privados de la patria potestad no cesa la obligación de brindar alimentos, de tal manera que debe seguirse cumpliendo con su pago. |https://www.icbf.gov.co/si-el-padre-perdio-la-patria-potestad-esta-obligado-pagar-la-cuota-alimentaria-0
 ALI01009|¿Qué puedo hacer si no cumplo con alguno de los requisitos para llevar a cabo la fijación de cuota de alimentos?|- Si el niño no está reconocido: Si el niño, niña o adolescente no está reconocido por el obligado a dar alimentos, se debe presentar, primero que todo, ante el Defensor de Familia, la solicitud de Reconocimiento Voluntario de Paternidad. Este trámite se realiza en el centro zonal que corresponda al lugar donde se encuentre el menor de edad. Después del reconocimiento el mismo Defensor de Familia podrá fijar la cuota alimentaria, la custodia y las visitas.Si no se logra el reconocimiento voluntario el Defensor de Familia dará inicio al proceso de investigación de paternidad ante el Juez de Familia y solicitará como una de las pruebas principales la de ADN. - Si no hay datos de ubicación del progenitor o progenitora obligado a suministrar alimentos: La ubicación de quien está obligado a dar alimentos es importante para poder notificarlo y citarlo a las audiencias dentro del trámite de fijación de la cuota de alimentos.Si se desconoce la dirección donde la persona obligada a suministrar alimentos puede recibir notificaciones, el Defensor de Familia presentará demanda ante el Juez de Familia para que inicie el respectivo proceso. - Sí no se asisten a la cita: De acuerdo con el Código de la Infancia y Adolescencia la Conciliación para la Fijación de Cuota de Alimentos en favor de un niño, niña o adolescente, debe llevarse a cabo ante la autoridad competente del lugar donde éste se encuentre. En todo caso la audiencia de conciliación podrá celebrarse por intermedio de abogado debidamente facultado para conciliar. |https://www.icbf.gov.co/que-puedo-hacer-si-no-cumplo-con-alguno-de-los-requisitos-para-llevar-cabo-la-fijacion-de-cuota-de
 ALI01011|¿En qué consiste el trámite de Fijación de Cuota de Alimentos? |Luego de presentada la solicitud, las partes implicadas en la fijación de la cuota de alimentos, son citadas a una audiencia de conciliación, con el propósito de que lleguen a un acuerdo sobre el monto de la misma. De no lograr acuerdo alguno, la autoridad que este conociendo del trámite, mediante resolución, fijará provisionalmente las obligaciones de alimentos, custodia y visitas, respecto del niño, niña o adolescente. De llegarse a un acuerdo respecto del monto de la cuota de alimentos, se elaborará acta en la que se exprese dicho acuerdo, el Defensor de Familia deberá entregar una copia a las partes interesadas. En caso de incumplimiento en el pago del monto de la cuota de alimentos, el acta de conciliación servirá de prueba para adelantar una demanda ejecutiva de alimentos. El Defensor de Familia solo dará inicio a la demanda si el interesado manifiesta su intención en que sea presentada y así dar inicio al proceso correspondiente. Ahora bien, establecida la cuota alimentaria provisional, el interesado deberá acudir ante la jurisdicción de familia, con el fin de adelantar el correspondiente proceso de fijación de cuota alimentaria. |https://www.icbf.gov.co/en-que-consiste-el-tramite-de-fijacion-de-cuota-de-alimentos
 ALI01012|¿Qué debe contener el acta de conciliación en la que se acuerde el monto de la cuota de alimentos?|El acta de debe contener entre otras cosas lo siguiente: a). Lugar, fecha y hora de la audiencia de conciliación. b). Identificación del conciliador. c). Identificación de las personas citadas para conciliar e indicación expresa de las que asisten a la diligencia. d). Breve relato de las pretensiones (solicitudes) objeto de conciliación. e). Acuerdo logrado por las partes durante la diligencia. f). Monto de la cuota de alimentos y fórmula para su reajuste periódico. g). Lugar y forma (modo y tiempo) de cumplimiento de la cuota de alimentos. h). Persona a quien debe hacerse el pago. A las partes de la conciliación se les entregará copia auténtica del acta de conciliación con constancia de que se trata de primera copia que presta mérito ejecutivo. |https://www.icbf.gov.co/que-debe-contener-el-acta-de-conciliacion-en-la-que-se-acuerde-el-monto-de-la-cuota-de-alimentos
 ALI01013|¿Cuáles son los criterios que se tienen en cuenta para fijar el monto de la cuota de alimentos?|El monto de la cuota de alimentos depende de cada caso en particular. En la legislación colombiana no existe una fórmula exacta que determine la cuantía de la obligación alimentaria a cargo de la persona que debe brindarla; sin embargo, hay varios factores que deben tenerse en cuenta para la fijación de la cuota, como son: Las obligaciones alimentarias del progenitor o progenitora con otras personas a quienes por ley también les debe alimentos (ej.: otros hijos, cónyuge, padres, entre otros.) El límite máximo de la cuota de alimentos es del 50% del salario del obligado. La capacidad económica del progenitor o progenitora obligado (a) dar alimentos. Las necesidades reales, sociales y económicas del niño, niña o adolescente. Si el obligado a suministrar alimentos no labora o sus ingresos son insuficientes, el cálculo de la cuota de alimentos se determina sobre el salario mínimo legal vigente. |https://www.icbf.gov.co/cuales-son-los-criterios-que-se-tienen-en-cuenta-para-fijar-el-monto-de-la-cuota-de-alimentos
 ALI01014|¿Qué pasa si en la audiencia de conciliación no se llega a un acuerdo sobre la cuota de alimentos?|Si las partes no llegan a un acuerdo para establecer voluntariamente el monto de la cuota de alimentos en favor del niño, niña o adolescente, la madre o el padre que viva con él, podrá realizar la solicitud de fijación de cuota de alimentos ante cualquiera de las autoridades administrativas (Defensorías de Familia del ICBF o Comisarías de Familia), atendiendo al lugar de residencia del menor de edad. En caso de no lograr el acuerdo entre las partes, la autoridad que conozca de la solicitud fijará cuota provisional de alimentos, la cual estará vigente hasta cuando exista pronunciamiento judicial a través de un proceso de fijación de cuota alimentaria. |https://www.icbf.gov.co/que-pasa-si-en-la-audiencia-de-conciliacion-no-se-llega-un-acuerdo-sobre-la-cuota-de-alimentos
 ALI01015|Ya tengo fijada una cuota de alimentos en una entidad diferente al ICBF y no se ha dado cumplimiento a lo pactado. ¿puedo acudir al ICBF para exigir su cumplimiento?|Si, en este caso puede acudir al centro zonal del ICBF que corresponda, de acuerdo al lugar donde se encuentre el niño, niña o adolescente e informar al Defensor de Familia el no pago de la cuota, para que éste inicie un proceso ejecutivo ante el Juez de Familia por incumplimiento de la obligación pactada. |https://www.icbf.gov.co/ya-tengo-fijada-una-cuota-de-alimentos-en-una-entidad-diferente-al-icbf-y-no-se-ha-dado-cumplimiento
 ALI01024|¿Con cuántas cuotas de atraso por parte del obligado a dar alimentos puedo iniciar el Proceso Ejecutivo de Alimentos y/o presentar la denuncia por Inasistencia Alimentaria?|La ley no tiene establecido un número mínimo o máximo de cuotas de alimentos atrasadas para iniciar el Proceso Ejecutivo de Alimentos y/o la denuncia por Inasistencia Alimentaria. |https://www.icbf.gov.co/con-cuantas-cuotas-de-atraso-por-parte-del-obligado-dar-alimentos-puedo-iniciar-el-proceso-ejecutivo
 ALI01044|¿Dónde puedo solicitar una certificación de que no tengo una demanda por alimentos?|La certificación la debe hacer la misma persona interesada ante un Notario, manifestando bajo la gravedad de juramento que no tiene demandas en su contra por alimentos. |https://www.icbf.gov.co/donde-puedo-solicitar-una-certificacion-de-que-no-tengo-una-demanda-por-alimentos
 ALI01025|¿Puedo solicitar el aumento de la cuota de alimentos fijada?|Si, puede solicitar el aumento de la cuota de alimentos fijada cuando las circunstancias inicialmente contempladas para establecerla se han modificado, por ejemplo: cuando las necesidades del niño(a) han aumentado o la capacidad económica de quien está obligado a brindar la cuota se ha incrementado. |https://www.icbf.gov.co/puedo-solicitar-el-aumento-de-la-cuota-de-alimentos-fijada
 ALI01017|¿Qué pasa si la persona obligada a dar alimentos no cumple con la cuota  pactada en Acta de Conciliación, Resolución o Sentencia?|Cuando no se da cumplimiento al acuerdo de alimentos pactado ante autoridad competente (defensor o comisario de Familia, acuerdo de conciliación privado, centro de conciliación, sentencia judicial), el  padre, la madre o la persona que tenga bajo su custodia y/o cuidado personal al  menor de edad tiene dos opciones: Iniciar el proceso Ejecutivo de Alimentos, el cual tiene como objetivo recaudar el pago de las cuotas o sumas que por concepto de alimentos adeuda el obligado. La cuota debe estar previamente establecida, por cuanto se requiere del acta de  conciliación, o Sentencia, para iniciar este proceso. Presentar denuncia por el delito de Inasistencia Alimentaria ante la Fiscalía General de la Nación, adjuntando Registro Civil de Nacimiento del niño, niña o adolescente, copia de la cédula del padre, la madre o la persona que tenga bajo su custodia y/o cuidado personal al menor de edad que denuncia, acta en la que se  pactó o acordó la custodia y los alimentos (si se tiene) aclando que este documento no es un requisito obligatorio para la presentación de la denuncia y los datos donde pueda ser ubicado el obligado. La denuncia podrá ser presentada directamente por el interesado, por lo que no requiere abogado. Vale la pena resaltar que mientras no esté fijada la cuota de alimentos, no se podrá iniciar el Proceso Ejecutivo de Alimentos, sin embargo es viable presentar la denuncia por Inasistencia Alimentaria. |https://www.icbf.gov.co/que-pasa-si-la-persona-obligada-dar-alimentos-no-cumple-con-la-cuota-pactada-en-acta-de-conciliacion
 ALI01018|¿Cuál es la diferencia entre el proceso ejecutivo de alimentos y el de inasistencia alimentaria?|El Proceso Ejecutivo de Alimentos es de carácter civil y se adelanta ante el Juez de Familia competente, en él se busca el pago de la cuota de alimentos a partir del embargo de bienes y derechos del progenitor obligado a brindar alimentos. El Juez puede ordenar al respectivo pagador o empleador de esa persona que descuente y consigne a órdenes del juzgado hasta el cincuenta por ciento (50%) de lo que legalmente compone el salario mensual del demandado, y hasta el mismo porcentaje de sus prestaciones sociales. En cuanto a la Inasistencia Alimentaria es un delito, de carácter penal y se denuncia ante la Fiscalía General de la Nación. Si se demuestra que la persona obligada a dar alimentos es responsable del delito de Inasistencia Alimentaria, ello dará lugar a la imposición de una pena privativa de la libertad. |https://www.icbf.gov.co/cual-es-la-diferencia-entre-el-proceso-ejecutivo-de-alimentos-y-el-de-inasistencia-alimentaria
 ALI01019|¿Se requiere un abogado para iniciar el Proceso Ejecutivo de Alimentos? |Si tiene capacidad económica puede contratar los servicios de un abogado; en caso contrario, puede acudir al centro zonal del Bienestar Familiar más cercano al lugar donde se encuentre el niño, niña o adolescente, con el fin de que el Defensor(a) de Familia presente la demanda ante el Juez de Familia competente.Es pertinente aclarar que se puede acudir directamente ante el Juez de Familia sin apoderado judicial para iniciar el respectivo proceso Ejecutivo. |https://www.icbf.gov.co/se-requiere-un-abogado-para-iniciar-el-proceso-ejecutivo-de-alimentos
 ALI01023|Cuándo se realiza una conciliación de cuota de alimentos y la persona obligada a su pago nunca cumple ¿debe cancelar algún retroactivo de los meses atrasados? |El pago de la cuota de alimentos rige a partir del momento en que se fija o acuerda por las partes interesadas. Si dicha cuota fijada o pactada se incumplió, se pueden cobrar los dineros adeudados por tal concepto sumando el reajuste establecido en el texto del Acta de Conciliación que haya sido pactado entre las partes o fijado en la Sentencia emitida por el Juez competente. En ausencia de la fijación de dicha forma de reajuste, lo que se debe sumar a lo adeudado será lo que se reajuste anualmente, en porcentaje igual al Índice de Precios al Consumidor (IPC). |https://www.icbf.gov.co/cuando-se-realiza-una-conciliacion-de-cuota-de-alimentos-y-la-persona-obligada-su-pago-nunca-cumple
 ALI01026|¿Cuál es el porcentaje legal en el que se debe incrementar la cuota establecida?|El porcentaje que debe ser utilizado para el incremento de la cuota alimentaria, es el acordado en el Acta de Conciliación o Sentencia; en el evento en que éste no se hubiese establecido, se entenderá reajustada anualmente a partir del 1° de enero del año siguiente, en porcentaje igual al Índice de Precios al Consumidor (IPC). |https://www.icbf.gov.co/cual-es-el-porcentaje-legal-en-el-que-se-debe-incrementar-la-cuota-establecida
 ALI01027|¿Puedo solicitar disminución de la cuota alimentaria?|Si, cuando las circunstancias que dieron lugar a la fijación de la cuota de alimentos han cambiado, es viable adelantar el proceso de Reducción de Cuota de Alimentos con el fin de disminuir su monto. No obstante, hay que tener en cuenta que se debe seguir cumpliendo con el monto fijado inicialmente como cuota alimentaria, hasta cuando se modifique, si hay lugar a ello. Se entiende que las circunstancias iniciales para la Fijación de la Cuota de Alimentos se han modificado, entre otras, por las siguientes razones: por pérdida de empleo, existencia de otros hijos, disminución de la capacidad económica, etc. |https://www.icbf.gov.co/puedo-solicitar-disminucion-de-la-cuota-alimentaria
 ALI01028|¿Cuándo la persona obligada a suministrar la cuota alimentaria no trabaja o argumenta no tener los medios para pagarla, debe cumplir con su obligación?|Si, los padres, están obligados a dar alimentos a sus hijos. El Código de la Infancia y la Adolescencia presume que la persona obligada a dar alimentos devenga por lo menos el salario mínimo legal vigente, lo cual se toma como referente para establecer su capacidad económica y con fundamento en ello, fijar la cuota de alimentos correspondiente. |https://www.icbf.gov.co/cuando-la-persona-obligada-suministrar-la-cuota-alimentaria-no-trabaja-o-argumenta-no-tener-los
 ALI01029|¿Cuándo la persona obligada a suministrar la cuota de alimentos es menor de edad, debe cumplir con su obligación?|Si, cuando la persona obligada a dar alimentos es menor de edad y cuenta con la capacidad económica para pagar por sí misma la cuota, debe hacerlo. En caso contrario, a falta o insuficiencia económica de la persona menor de edad para pagar la cuota alimentaria, corresponde en orden de prelación a los abuelos como ascendientes, brindarle los alimentos que requieran los nietos menores de edad y en consecuencia pagar la cuota fijada. |https://www.icbf.gov.co/cuando-la-persona-obligada-suministrar-la-cuota-de-alimentos-es-menor-de-edad-debe-cumplir-con-su
